filename,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
LA_T_1131312.flac,0.06795205920934677,1671.3088813054615,1634.5768168960963,3301.1892790841584,0.07481338954207921,0.4892549514770508,0.5052844285964966,0.3865531086921692,0.31957772374153137,0.3771401643753052,0.4289350211620331,0.3867255747318268,0.38392356038093567,0.4615832269191742,0.4126908779144287,0.36834797263145447,0.4400027096271515,-365.88702392578125,88.26414489746094,-16.361148834228516,25.302471160888672,-12.892574310302734,4.213059425354004,-6.080048084259033,5.7215189933776855,-19.25590705871582,-4.129672050476074,-5.559879302978516,-13.219459533691406,7.858672618865967,-3.0010173320770264,3.5697877407073975,-2.3206372261047363,-3.9874427318573,-8.546814918518066,-5.508713722229004,-10.177425384521484,real
LA_T_1138215.flac,0.0586862675845623,2125.866266532605,1670.0081258313735,4007.415812447567,0.13456572462248323,0.3751901686191559,0.31603503227233887,0.28554704785346985,0.3378905653953552,0.37219229340553284,0.3946186602115631,0.4437863528728485,0.43419349193573,0.3988635540008545,0.3651851415634155,0.40390855073928833,0.35223260521888733,-340.7394104003906,68.35807800292969,-35.35523986816406,24.544584274291992,-28.28525733947754,-8.98696517944336,-8.747207641601562,-7.829936981201172,-7.282366752624512,-4.189510345458984,-14.492079734802246,-9.956597328186035,-1.0850077867507935,-6.557331085205078,-6.3022050857543945,-14.56821060180664,-2.5774011611938477,-7.530914783477783,-1.5313193798065186,0.5654749870300293,real
LA_T_1141342.flac,0.10410740226507187,1912.7131119503006,1705.0383126454026,3796.5126151469217,0.10287065648320895,0.36675500869750977,0.3090609610080719,0.36483219265937805,0.3968828618526459,0.35669589042663574,0.36754727363586426,0.3480788767337799,0.3316839039325714,0.39759746193885803,0.456076443195343,0.43826019763946533,0.4386461675167084,-270.7974548339844,89.03065490722656,-29.96665382385254,32.87269592285156,-19.23210334777832,6.096589088439941,-13.36213207244873,-14.22689437866211,-18.763456344604492,-11.041972160339355,-10.279947280883789,-3.1309635639190674,-1.235182762145996,-15.772513389587402,-8.020001411437988,-17.013132095336914,-11.443023681640625,-10.819931983947754,-0.10684393346309662,-7.112155437469482,real
LA_T_1142757.flac,0.09451769292354584,1629.0774784083549,1764.305846068007,3569.8524876644738,0.06305110105994152,0.4322287440299988,0.42111751437187195,0.43425166606903076,0.43265020847320557,0.44674360752105713,0.46849524974823,0.4542836546897888,0.43885380029678345,0.3980281949043274,0.4305180013179779,0.4642554521560669,0.44218283891677856,-346.3490295410156,87.40336608886719,-9.608067512512207,26.76131248474121,-8.219799041748047,9.393614768981934,-4.1362175941467285,3.874593734741211,-15.383551597595215,-0.7727028727531433,-1.6724638938903809,-8.301019668579102,5.937912464141846,-6.511475086212158,-1.3737238645553589,-6.468911170959473,-6.782386302947998,-8.870436668395996,-4.786259174346924,-9.179980278015137,real
LA_T_1151332.flac,0.06964260339736938,1601.8392010194405,1658.0563197488098,3505.2398105837265,0.07236466317806604,0.3376270532608032,0.3070281147956848,0.3896803855895996,0.47785258293151855,0.5309431552886963,0.5608512759208679,0.4736778736114502,0.47964853048324585,0.43927571177482605,0.38787588477134705,0.38344821333885193,0.357381671667099,-361.8020324707031,80.63802337646484,-20.808225631713867,25.865888595581055,-1.0193439722061157,-5.5696821212768555,-5.476446151733398,-11.16881275177002,-6.420483112335205,-6.627716541290283,-7.109755039215088,1.82645845413208,0.44834598898887634,-3.349292755126953,-2.8063395023345947,-14.539528846740723,-12.053135871887207,-8.949661254882812,-7.808133125305176,-5.223270416259766,real
LA_T_1152394.flac,0.10157258808612823,1372.4156115551816,1434.5571327310577,2935.7396673387098,0.05042842741935484,0.308296799659729,0.38471338152885437,0.40819036960601807,0.42315787076950073,0.47081997990608215,0.5322791337966919,0.6128832697868347,0.5188745260238647,0.40666770935058594,0.3414640724658966,0.31679287552833557,0.2771306335926056,-293.9765625,149.0048828125,-31.59663963317871,39.297977447509766,16.629230499267578,1.772242546081543,-0.982157826423645,2.5679688453674316,-22.672941207885742,-1.7099380493164062,-1.8339650630950928,-1.8572460412979126,10.282971382141113,-11.1682710647583,-5.174363613128662,-9.128849983215332,-6.137816905975342,-7.093045711517334,0.5465748310089111,-4.6107258796691895,real
LA_T_1158098.flac,0.052081964910030365,1567.5073669853416,1790.086825101067,3501.731187715305,0.06139271653543307,0.40722137689590454,0.34764352440834045,0.38273900747299194,0.40539616346359253,0.4376530051231384,0.540645956993103,0.5217645764350891,0.5060127377510071,0.48534536361694336,0.49588173627853394,0.4563068151473999,0.44820788502693176,-415.4944763183594,50.274574279785156,-1.7477551698684692,25.370460510253906,-0.4128406345844269,6.819033145904541,1.8724217414855957,1.0854412317276,-3.6293044090270996,-0.5958346724510193,-5.900490760803223,-1.6632000207901,0.3335466682910919,-2.1082730293273926,2.6912975311279297,-8.726222038269043,-1.7574059963226318,-5.732549667358398,-6.11284875869751,-3.1271588802337646,real
LA_T_1160090.flac,0.10454128682613373,1911.0132615282782,1559.1075088432033,3619.3841355846776,0.1174773185483871,0.3719915449619293,0.3217812180519104,0.2884238362312317,0.3063085079193115,0.3986953794956207,0.4730989933013916,0.4862841069698334,0.4363604187965393,0.4096835255622864,0.3925752639770508,0.40007033944129944,0.42661142349243164,-259.9723205566406,102.30870819091797,-38.60136032104492,39.635101318359375,-14.588971138000488,-0.20803773403167725,-9.778240203857422,-10.652172088623047,-14.511235237121582,-4.698868274688721,-11.384438514709473,-8.171142578125,1.7832988500595093,-7.614506721496582,-1.904889464378357,-12.900555610656738,-7.140264511108398,-13.075514793395996,-10.076616287231445,-10.732519149780273,real
LA_T_1161711.flac,0.07250988483428955,1706.273163283209,1765.5470020843516,3788.04931640625,0.08033551356589147,0.33819130063056946,0.32566124200820923,0.3504578471183777,0.3568532168865204,0.36270588636398315,0.42401182651519775,0.44260692596435547,0.4841596782207489,0.511859118938446,0.4922071397304535,0.474497526884079,0.4314660131931305,-381.3849792480469,77.67450714111328,-2.206179141998291,29.082191467285156,2.0878188610076904,-0.35785457491874695,-7.053096771240234,-7.099088191986084,-11.353058815002441,-0.262376070022583,-3.6902520656585693,-6.185739994049072,-1.0652695894241333,-5.517017841339111,-8.233126640319824,-15.855963706970215,-3.86553955078125,-4.273392200469971,-5.826288223266602,-6.984966278076172,real
LA_T_1178897.flac,0.034879691898822784,1977.5447254068283,1725.4108027947639,3918.8261915373323,0.1068975461409396,0.5032301545143127,0.3581796884536743,0.3752993941307068,0.47091203927993774,0.4348205029964447,0.4092687964439392,0.45219293236732483,0.44024229049682617,0.4571647346019745,0.483974426984787,0.43409380316734314,0.5389460325241089,-387.7236633300781,70.68231201171875,-21.068851470947266,20.986780166625977,-9.733848571777344,11.582191467285156,-3.284520387649536,-7.697943210601807,-10.159879684448242,-0.9542375802993774,-8.462367057800293,-7.466377258300781,-0.8189430236816406,-10.954238891601562,-9.56964111328125,-13.781656265258789,-2.143820285797119,-4.907266616821289,-5.337229251861572,-6.313882827758789,real
LA_T_1182856.flac,0.06387710571289062,1999.2797196014058,1875.7191331254382,4021.2295532226562,0.10559953962053571,0.36069902777671814,0.3213649392127991,0.34149736166000366,0.4159472584724426,0.5346261858940125,0.6383529305458069,0.5754185914993286,0.49270567297935486,0.44500547647476196,0.43366608023643494,0.4091905951499939,0.42068949341773987,-349.35400390625,64.55886840820312,-4.446763515472412,37.094573974609375,-1.7982312440872192,14.490285873413086,-11.608903884887695,0.49444156885147095,-13.50377082824707,-6.335129737854004,-4.953256130218506,-12.518759727478027,-0.5316895246505737,1.6453211307525635,3.224200487136841,-9.32369327545166,0.007085050921887159,-8.922975540161133,-9.440442085266113,-10.685068130493164,real
LA_T_1186717.flac,0.06509209424257278,1788.7718601860233,1797.6338826583892,3702.328071244266,0.08532378870412843,0.2497207075357437,0.256154865026474,0.27416566014289856,0.31483379006385803,0.4740535020828247,0.6450384855270386,0.6475162506103516,0.4944622814655304,0.3911658823490143,0.4052440822124481,0.41440674662590027,0.32814186811447144,-358.98187255859375,89.1068115234375,-14.179437637329102,24.98004913330078,-9.53923225402832,13.1183443069458,-9.75261402130127,7.6652727127075195,-9.9702730178833,6.800361633300781,-1.237321376800537,-13.796121597290039,1.0761356353759766,-12.615418434143066,-2.1104543209075928,-11.639123916625977,-3.834541082382202,-8.540989875793457,-7.817203521728516,-3.848945379257202,real
LA_T_1188742.flac,0.05300915241241455,1679.2110558614647,1428.274785202225,3157.5810546875,0.09829427083333334,0.40211865305900574,0.38056671619415283,0.38698825240135193,0.36984533071517944,0.387602299451828,0.394047349691391,0.3835133910179138,0.40689966082572937,0.4953066110610962,0.5286666750907898,0.5199961066246033,0.48974668979644775,-364.0857849121094,113.17111206054688,-25.208820343017578,26.831560134887695,4.622247219085693,0.21588759124279022,-10.117631912231445,-7.602502346038818,-19.421571731567383,-8.546409606933594,-1.7901347875595093,-8.021369934082031,-0.41841641068458557,-1.070345401763916,-1.6898167133331299,-7.406928062438965,-3.6671559810638428,-11.102079391479492,-6.762089729309082,-7.218815803527832,real
